id,value,feed_id,created_at,lat,lon,ele;;;;;;
0DK16HK2GQRN634FTB723Y7BTY,774,675748,2017-05-14 16:06:10 UTC,,,;;;;;;
0DK16HP451KF2W7A0NCWC6BVHW,799,675748,2017-05-14 16:06:20 UTC,,,;;;;;;
0DK16HS5SJEXGGSGBVECE42FE9,778,675748,2017-05-14 16:06:30 UTC,,,;;;;;;
0DK16HW7EJ04AY9GJ06KKTAS6Q,775,675748,2017-05-14 16:06:40 UTC,,,;;;;;;
0DK16HZ93TD1J157301EDWP4JK,775,675748,2017-05-14 16:06:50 UTC,,,;;;;;;
0DK16J2ATBXSE6TWAPMSS2GAFV,775,675748,2017-05-14 16:07:00 UTC,,,;;;;;;
0DK16J5CDZ0XM167PZVQAGBE97,780,675748,2017-05-14 16:07:10 UTC,,,;;;;;;
0DK16J8E38DSWSSFA2CQFD599Y,775,675748,2017-05-14 16:07:20 UTC,,,;;;;;;
0DK16JBFR17G3VWFA3CV40JXHP,775,675748,2017-05-14 16:07:30 UTC,,,;;;;;;
0DK16JEHCG2HZZG1VZQKF73T75,775,675748,2017-05-14 16:07:40 UTC,,,;;;;;;
0DK16JHK1WZEGTYGFCM8F3NKHA,772,675748,2017-05-14 16:07:50 UTC,,,;;;;;;
0DK16JMMPY9X7K6QVB6Z0YZ4DY,775,675748,2017-05-14 16:08:00 UTC,,,;;;;;;
0DK16JQPCS24EN99WP2SE4FPY1,776,675748,2017-05-14 16:08:10 UTC,,,;;;;;;
0DK16JTR0H62QXC41RAY51WSBR,806,675748,2017-05-14 16:08:20 UTC,,,;;;;;;
0DK16JXSPCYA5J42WSAKWA6DAD,772,675748,2017-05-14 16:08:30 UTC,,,;;;;;;
0DK16K0VB3W5AQAM5V9JYHGN2P,774,675748,2017-05-14 16:08:40 UTC,,,;;;;;;
0DK16K3WZRFZDVN1FGVB01ZBWK,799,675748,2017-05-14 16:08:50 UTC,,,;;;;;;
0DK16K6YMRBCQFSVQKXESN8C5R,776,675748,2017-05-14 16:09:00 UTC,,,;;;;;;
0DK16KA09TK6W2G2Y9543GHF3R,793,675748,2017-05-14 16:09:10 UTC,,,;;;;;;
0DK16KD222BYHZH6452EP1NMAX,798,675748,2017-05-14 16:09:20 UTC,,,;;;;;;
0DK16KG3MQ31NHY16PHMFX4J3Q,799,675748,2017-05-14 16:09:30 UTC,,,;;;;;;
0DK16KK58TCQ3S6FMRYM3DYM3K,775,675748,2017-05-14 16:09:40 UTC,,,;;;;;;
0DK16KP6XM61FX740JMVJ6MK2F,771,675748,2017-05-14 16:09:50 UTC,,,;;;;;;
0DK16KS8JXVRKVAC30CKGBBS5C,801,675748,2017-05-14 16:10:00 UTC,,,;;;;;;
0DK16KWA8EMNTYQS4RE4BAB558,775,675748,2017-05-14 16:10:10 UTC,,,;;;;;;
0DK16KZBXTPS28HHV6MK22TR2M,773,675748,2017-05-14 16:10:20 UTC,,,;;;;;;
0DK16M2DHERD612G1GKEWE3G2B,796,675748,2017-05-14 16:10:30 UTC,,,;;;;;;
0DK16M5F74B58N61KH0MJMMRJN,771,675748,2017-05-14 16:10:40 UTC,,,;;;;;;
0DK16M8GXGH5GN73SKTKGGB8VQ,775,675748,2017-05-14 16:10:50 UTC,,,;;;;;;
0DK16MBJGWMDATHBR4TRKXJFHY,796,675748,2017-05-14 16:11:00 UTC,,,;;;;;;
0DK16MEM6G1JT33SS5D71Z9FD2,773,675748,2017-05-14 16:11:10 UTC,,,;;;;;;
0DK16MHPXTN303PH752FQ7K1TX,795,675748,2017-05-14 16:11:21 UTC,,,;;;;;;
0DK16MMQFTHDVM9405E355V7BW,775,675748,2017-05-14 16:11:30 UTC,,,;;;;;;
0DK16MQS503Q90R6WCEQ7Z7JEB,776,675748,2017-05-14 16:11:40 UTC,,,;;;;;;
0DK16MTTTPGYMZVHEZNM88HN4K,774,675748,2017-05-14 16:11:50 UTC,,,;;;;;;
0DK16MXWG2G14FHEY9SKEPGKB2,774,675748,2017-05-14 16:12:00 UTC,,,;;;;;;
0DK16N0Y4CHKZRAQ0D7A6N97P4,770,675748,2017-05-14 16:12:10 UTC,,,;;;;;;
0DK16N3ZRSEHK4696P4KH9EK26,772,675748,2017-05-14 16:12:20 UTC,,,;;;;;;
0DK16N71E384MNA8HAA4BQG4TH,771,675748,2017-05-14 16:12:30 UTC,,,;;;;;;
0DK16NA32SRBRNYCP31WMBWVEV,792,675748,2017-05-14 16:12:40 UTC,,,;;;;;;
0DK16ND4TJRDFABXFMSCWS163Y,770,675748,2017-05-14 16:12:50 UTC,,,;;;;;;
0DK16NG6DQDF2PYZV6TR8NZ7JD,772,675748,2017-05-14 16:13:00 UTC,,,;;;;;;
0DK16NK81S7HBQECFDYV7KX89M,768,675748,2017-05-14 16:13:10 UTC,,,;;;;;;
0DK16NP9Q494Y2N0XH3EHAQ8JY,772,675748,2017-05-14 16:13:20 UTC,,,;;;;;;
0DK16NSBC9R61SGVYEAT6CHCKK,770,675748,2017-05-14 16:13:30 UTC,,,;;;;;;
0DK16NWD0XXJDRTW8QZXE6EGZK,773,675748,2017-05-14 16:13:40 UTC,,,;;;;;;
0DK16NZENW5ERES3R0X693VTG4,796,675748,2017-05-14 16:13:50 UTC,,,;;;;;;
0DK16P2GB2DX5984E976T2FZ9V,770,675748,2017-05-14 16:14:00 UTC,,,;;;;;;
0DK16P5HZHPPBVZWXK3J4ZJ2WE,770,675748,2017-05-14 16:14:10 UTC,,,;;;;;;
0DK16P8KNDKFA1KTMTFJS7EG38,772,675748,2017-05-14 16:14:20 UTC,,,;;;;;;
0DK16PBNAE4A3X1EPSQ57R47AJ,768,675748,2017-05-14 16:14:30 UTC,,,;;;;;;
0DK16PEPYWZ6T4ABKRXQR6Q5SR,767,675748,2017-05-14 16:14:40 UTC,,,;;;;;;
0DK16PHRP164B7RJ7B7H49G6TA,797,675748,2017-05-14 16:14:50 UTC,,,;;;;;;
0DK16PMT903P9HK5MT12E851E6,787,675748,2017-05-14 16:15:00 UTC,,,;;;;;;
0DK16PQVY0BH81VYCHK905NYW8,790,675748,2017-05-14 16:15:10 UTC,,,;;;;;;
0DK16PTXK0JSAGJF61SY7GG90R,771,675748,2017-05-14 16:15:20 UTC,,,;;;;;;
0DK16PXZ7SK5AFFJWZQ6XWFB17,789,675748,2017-05-14 16:15:30 UTC,,,;;;;;;
0DK16Q10XQXZTHNGDCZ06TQZHQ,769,675748,2017-05-14 16:15:40 UTC,,,;;;;;;
0DK16Q42JGTDJVZY9N478G7MKY,768,675748,2017-05-14 16:15:50 UTC,,,;;;;;;
0DK16Q746SWNS5BK4CF7XZ0ENV,769,675748,2017-05-14 16:16:00 UTC,,,;;;;;;
0DK16QA5WE7BA17AXP9SS9B1CT,768,675748,2017-05-14 16:16:10 UTC,,,;;;;;;
0DK16QD7HD5E2CCBBPBV1KNYHA,769,675748,2017-05-14 16:16:20 UTC,,,;;;;;;
0DK16QG96SNH359QMSJP54FGF1,768,675748,2017-05-14 16:16:30 UTC,,,;;;;;;
0DK16QKAV7XBPY4J4BPZKY0SAM,796,675748,2017-05-14 16:16:40 UTC,,,;;;;;;
0DK16QPCG5HW7T8AKBN2J5EGAY,796,675748,2017-05-14 16:16:50 UTC,,,;;;;;;
0DK16QSE5CSS4NEHRA7HD54FAG,792,675748,2017-05-14 16:17:00 UTC,,,;;;;;;
0DK16QWFSVBVZVM3PKXP4N513E,771,675748,2017-05-14 16:17:10 UTC,,,;;;;;;
0DK16QZHFWZPSGJGNW32KE48B4,770,675748,2017-05-14 16:17:20 UTC,,,;;;;;;
0DK16R2K4NVAZNAF9BK6GE4P9B,767,675748,2017-05-14 16:17:30 UTC,,,;;;;;;
0DK16R5NXTSE6V9QDQNBTFS415,782,675748,2017-05-14 16:17:41 UTC,,,;;;;;;
0DK16R8PFPTQ6QBJN99YZD3JBD,770,675748,2017-05-14 16:17:50 UTC,,,;;;;;;
0DK16RBR2VT7WP6DF6BFB6WJQF,767,675748,2017-05-14 16:18:00 UTC,,,;;;;;;
0DK16RESQSS7MPTRFFYDJCKV33,780,675748,2017-05-14 16:18:10 UTC,,,;;;;;;
0DK16RHVCWG1ZX1FBCV0S72YCA,780,675748,2017-05-14 16:18:20 UTC,,,;;;;;;
0DK16RMX1XEC53T0Q9YSHVAJCM,779,675748,2017-05-14 16:18:30 UTC,,,;;;;;;
0DK16RQYPQ1YBAKJ3AGG5YE6SR,771,675748,2017-05-14 16:18:40 UTC,,,;;;;;;
0DK16RV0BRRJNT6MKAWHMQ7E95,768,675748,2017-05-14 16:18:50 UTC,,,;;;;;;
0DK16RY214E11ZE4TTDPGAQWRD,767,675748,2017-05-14 16:19:00 UTC,,,;;;;;;
0DK16S13P8DZ7EX223D6TM90B5,767,675748,2017-05-14 16:19:10 UTC,,,;;;;;;
0DK16S45BEYRQ0MVC497WRFNKZ,766,675748,2017-05-14 16:19:20 UTC,,,;;;;;;
0DK16S76ZTAWKYDNBPTG9DE463,766,675748,2017-05-14 16:19:30 UTC,,,;;;;;;
0DK16SA8MP4H1ZR9JDGVS30P83,768,675748,2017-05-14 16:19:40 UTC,,,;;;;;;
0DK16SDARF9MQRANDC05G883CE,789,675748,2017-05-14 16:19:50 UTC,,,;;;;;;
0DK16SGBZ8598PWJJ45NRD7F69,766,675748,2017-05-14 16:20:00 UTC,,,;;;;;;
0DK16SKDM1MZEXJTG692K685NP,780,675748,2017-05-14 16:20:10 UTC,,,;;;;;;
0DK16SPFC4VNC9396G00QEMWZE,782,675748,2017-05-14 16:20:20 UTC,,,;;;;;;
0DK16SSGXR1XASBGWPSBVDD44Y,764,675748,2017-05-14 16:20:30 UTC,,,;;;;;;
0DK16SWJJXZEEE63MC324JVRFF,769,675748,2017-05-14 16:20:40 UTC,,,;;;;;;
0DK16SZM92CQH0NWJGH9Z1S041,766,675748,2017-05-14 16:20:50 UTC,,,;;;;;;
0DK16T2NX8HKG3DM6MPJRSZW2Z,766,675748,2017-05-14 16:21:00 UTC,,,;;;;;;
0DK16T5QJ7B769C0PXQBBB28K7,767,675748,2017-05-14 16:21:10 UTC,,,;;;;;;
0DK16T8S6V1JR8YSJRHW6B4HZP,769,675748,2017-05-14 16:21:20 UTC,,,;;;;;;
0DK16TBTWFX45DN62AHVG9216S,763,675748,2017-05-14 16:21:30 UTC,,,;;;;;;
0DK16TEWH2GH01R921WETWDMBB,766,675748,2017-05-14 16:21:40 UTC,,,;;;;;;
0DK16THY63W93XPM7NP2GRV1GB,777,675748,2017-05-14 16:21:50 UTC,,,;;;;;;
0DK16TN0DGAK5Q2EVZF9PHB4DC,786,675748,2017-05-14 16:22:01 UTC,,,;;;;;;
0DK16TR1FWXNSQPNFH522H8TGG,779,675748,2017-05-14 16:22:10 UTC,,,;;;;;;
0DK16TV34SCNJX2VB4C3MA3QET,759,675748,2017-05-14 16:22:20 UTC,,,;;;;;;
0DK16TY4TF4A7R6C2CYMZ93MC6,765,675748,2017-05-14 16:22:30 UTC,,,;;;;;;
0DK16V16FGJJ255GFAJA64DE8W,786,675748,2017-05-14 16:22:40 UTC,,,;;;;;;
0DK16V4857ZDM3D9JHV110M5WJ,766,675748,2017-05-14 16:22:50 UTC,,,;;;;;;
0DK16V79SK3XHS0SZEMGX1M8EC,765,675748,2017-05-14 16:23:00 UTC,,,;;;;;;
0DK16VABE6PXA35K5X3Q5BSN6D,767,675748,2017-05-14 16:23:10 UTC,,,;;;;;;
0DK16VDD37JBJBHD4805PNRDAG,793,675748,2017-05-14 16:23:20 UTC,,,;;;;;;
0DK16VGERY07Z4A6N5FE35KMYW,768,675748,2017-05-14 16:23:30 UTC,,,;;;;;;
0DK16VKGDN0ECP0PHP12FC47AG,765,675748,2017-05-14 16:23:40 UTC,,,;;;;;;
0DK16VPJ3ZM156R0DSM619R89Q,767,675748,2017-05-14 16:23:50 UTC,,,;;;;;;
0DK16VSKPSXT36M2NK0WKTNQMS,763,675748,2017-05-14 16:24:00 UTC,,,;;;;;;
0DK16VWNC6K9CJG1GHJTXNZ0ZX,767,675748,2017-05-14 16:24:10 UTC,,,;;;;;;
0DK16VZQ1S4VPDG76GK234J90B,763,675748,2017-05-14 16:24:20 UTC,,,;;;;;;
0DK16W2RNXP6SN3VSSRYSBK46K,771,675748,2017-05-14 16:24:30 UTC,,,;;;;;;
0DK16W5TBCEWYZ29VDWEJT3YZ5,793,675748,2017-05-14 16:24:40 UTC,,,;;;;;;
0DK16W8W0EGF7EQKR0Q50G1EGB,765,675748,2017-05-14 16:24:50 UTC,,,;;;;;;
0DK16WBXQ9VKZFWTABKHEH5NWS,764,675748,2017-05-14 16:25:00 UTC,,,;;;;;;
0DK16WEZA6Y0J50YTP8K1PRD2C,766,675748,2017-05-14 16:25:10 UTC,,,;;;;;;
0DK16WJ0Z6XB6EVNGTZ71GKRWB,764,675748,2017-05-14 16:25:20 UTC,,,;;;;;;
0DK16WN2MCYDZZS34YD26700Y7,769,675748,2017-05-14 16:25:30 UTC,,,;;;;;;
0DK16WR491WM0PHPKFRFQMBQ3K,790,675748,2017-05-14 16:25:40 UTC,,,;;;;;;
0DK16WV5Y2E13C6D32H673FXT2,766,675748,2017-05-14 16:25:50 UTC,,,;;;;;;
0DK16WY7KQJM39HRE4NJ7FA6EE,763,675748,2017-05-14 16:26:00 UTC,,,;;;;;;
0DK16X19975795PX1PGWZVAGX1,770,675748,2017-05-14 16:26:10 UTC,,,;;;;;;
0DK16X4AZ2S8BVX6CK8FHVYES1,785,675748,2017-05-14 16:26:20 UTC,,,;;;;;;
0DK16X7CJ508E7W9KPPNYZVEBP,765,675748,2017-05-14 16:26:30 UTC,,,;;;;;;
0DK16XAE76RYYBC0QS21JYDRTC,784,675748,2017-05-14 16:26:40 UTC,,,;;;;;;
0DK16XDFW3PG7XXNN9W0WH3P1C,789,675748,2017-05-14 16:26:50 UTC,,,;;;;;;
0DK16XGHKPAEJ8AFE3CKFGS1WZ,788,675748,2017-05-14 16:27:00 UTC,,,;;;;;;
0DK16XKK6785EZ3WZ4CHPRVD15,766,675748,2017-05-14 16:27:10 UTC,,,;;;;;;
0DK16XPMVEVKBHBD3NCEVPKP8W,763,675748,2017-05-14 16:27:20 UTC,,,;;;;;;
0DK16XSPG566ZP3VXNKGQ6ZZ5R,767,675748,2017-05-14 16:27:30 UTC,,,;;;;;;
0DK16XWR59NTSQHW5SE7QFH0Y7,790,675748,2017-05-14 16:27:40 UTC,,,;;;;;;
0DK16XZSVE7S390TG5KQ83QSDZ,765,675748,2017-05-14 16:27:50 UTC,,,;;;;;;
0DK16Y2VMGVXBQ97RSGETHZSHK,793,675748,2017-05-14 16:28:00 UTC,,,;;;;;;
0DK16Y5X4X0FNVRE6022DNT7K0,765,675748,2017-05-14 16:28:10 UTC,,,;;;;;;
0DK16Y8YS7R43XS6PP565X8707,763,675748,2017-05-14 16:28:20 UTC,,,;;;;;;
0DK16YC0EGC9Y6RVD893FG04XQ,762,675748,2017-05-14 16:28:30 UTC,,,;;;;;;
0DK16YF23ECVFG9X63T48ZG3M6,788,675748,2017-05-14 16:28:40 UTC,,,;;;;;;
0DK16YJ3R9AG07AC8R099FWQ1B,765,675748,2017-05-14 16:28:50 UTC,,,;;;;;;
0DK16YN5D3ER65KD00EZASWGQK,763,675748,2017-05-14 16:29:00 UTC,,,;;;;;;
0DK16YR72NK5X77JHJAQV7RZVY,762,675748,2017-05-14 16:29:10 UTC,,,;;;;;;
0DK16YV8PXB5CPG5PA7GM4EDVR,764,675748,2017-05-14 16:29:20 UTC,,,;;;;;;
0DK16YYACDJTRPQEJ9NVGPBK9F,762,675748,2017-05-14 16:29:30 UTC,,,;;;;;;
0DK16Z1C11XFNANKKVDK6ZH11P,761,675748,2017-05-14 16:29:40 UTC,,,;;;;;;
0DK16Z4DP9BXTX6K9ZQDA7G3V4,791,675748,2017-05-14 16:29:50 UTC,,,;;;;;;
0DK16Z7FBHQ1QMRN4999PX90WM,791,675748,2017-05-14 16:30:00 UTC,,,;;;;;;
0DK16ZAH135Q8YF7P0ZG8EV74W,790,675748,2017-05-14 16:30:10 UTC,,,;;;;;;
0DK16ZDJQCYN41N313F38BAF3J,784,675748,2017-05-14 16:30:20 UTC,,,;;;;;;
0DK16ZGMA51DRF59JTSBTWFJ75,778,675748,2017-05-14 16:30:30 UTC,,,;;;;;;
0DK16ZKNZ80D69N4PA44XFMXTG,764,675748,2017-05-14 16:30:40 UTC,,,;;;;;;
0DK16ZPQMMNTEPXX90BM1MPKFK,788,675748,2017-05-14 16:30:50 UTC,,,;;;;;;
0DK16ZSS94TEDWWATCXFEHSRW1,781,675748,2017-05-14 16:31:00 UTC,,,;;;;;;
0DK16ZWTZ351MZ4QYRVXNZBC2S,760,675748,2017-05-14 16:31:10 UTC,,,;;;;;;
0DK16ZZWKGK3MSK1CJMDM2WAAT,791,675748,2017-05-14 16:31:20 UTC,,,;;;;;;
0DK1702Y91DN8KNHB6S3PN5B8P,784,675748,2017-05-14 16:31:30 UTC,,,;;;;;;
0DK1705ZYV5M4H9TYSKBXNADMD,761,675748,2017-05-14 16:31:40 UTC,,,;;;;;;
0DK17091KEZF9P6480PWGAPR6S,790,675748,2017-05-14 16:31:50 UTC,,,;;;;;;
0DK170C37XBV143HMJ5MQ21Y74,764,675748,2017-05-14 16:32:00 UTC,,,;;;;;;
0DK170F4X3Q28YXT2E5GMXTY4N,762,675748,2017-05-14 16:32:10 UTC,,,;;;;;;
0DK170J6HC47FZ9ZKCPEJDJJ09,787,675748,2017-05-14 16:32:20 UTC,,,;;;;;;
0DK170N8720CRPAFAKFT6RPQEM,789,675748,2017-05-14 16:32:30 UTC,,,;;;;;;
0DK170R9VF90H4P8HMVF3VC7T2,789,675748,2017-05-14 16:32:40 UTC,,,;;;;;;
0DK170VBGMWQ3QXYAYE17BMP3A,763,675748,2017-05-14 16:32:50 UTC,,,;;;;;;
0DK170YD5K8D18TKCSFKC7AQ48,761,675748,2017-05-14 16:33:00 UTC,,,;;;;;;
0DK1711ETDTBJTFW3J8KCJR25J,763,675748,2017-05-14 16:33:10 UTC,,,;;;;;;
0DK1714GFJ139MZDQCJF0DEJC2,765,675748,2017-05-14 16:33:20 UTC,,,;;;;;;
0DK1717J5ADCESS72A0CBRKYKY,760,675748,2017-05-14 16:33:30 UTC,,,;;;;;;
0DK171AKS3QJY976GVFEMBR72C,764,675748,2017-05-14 16:33:40 UTC,,,;;;;;;
0DK171DNE57WDPTH5NAFR8KR2F,764,675748,2017-05-14 16:33:50 UTC,,,;;;;;;
0DK171GQ3M2RYA7TCCVZG3EWXW,788,675748,2017-05-14 16:34:00 UTC,,,;;;;;;
0DK171KRRGXJ3CBEKWD5FNKEWG,764,675748,2017-05-14 16:34:10 UTC,,,;;;;;;
0DK171PTDCWA7K6661C10XFHGE,764,675748,2017-05-14 16:34:20 UTC,,,;;;;;;
0DK171SW2FY06HMB5K4HDF3D63,788,675748,2017-05-14 16:34:30 UTC,,,;;;;;;
0DK171WXPVFE8WQ4BZTCW5E18C,786,675748,2017-05-14 16:34:40 UTC,,,;;;;;;
0DK171ZZC9W1S9YPYDFNMX53HK,777,675748,2017-05-14 16:34:50 UTC,,,;;;;;;
0DK172311NPKRR653P0WFZF0SN,757,675748,2017-05-14 16:35:00 UTC,,,;;;;;;
0DK17262QHBQKBDGSAGFM53T9E,764,675748,2017-05-14 16:35:10 UTC,,,;;;;;;
0DK17294B10ENSKYZ0V81N3A7V,779,675748,2017-05-14 16:35:20 UTC,,,;;;;;;
0DK172C60A2SKYDZZRPHZBGBWH,759,675748,2017-05-14 16:35:30 UTC,,,;;;;;;
0DK172F7NBPACESQ9RM2V4MF2A,764,675748,2017-05-14 16:35:40 UTC,,,;;;;;;
0DK172J9A8DP3DHMT5W3C2759D,760,675748,2017-05-14 16:35:50 UTC,,,;;;;;;
0DK172NB2RM6CJV8FJ4X885NPY,767,675748,2017-05-14 16:36:00 UTC,,,;;;;;;
0DK172RCMD16T7EEE0RRJCWCZ0,760,675748,2017-05-14 16:36:10 UTC,,,;;;;;;
0DK172VE9KEXTKBHFBXVJQ61M0,762,675748,2017-05-14 16:36:20 UTC,,,;;;;;;
0DK172YFYMRXYGHFN23DXD82PT,760,675748,2017-05-14 16:36:30 UTC,,,;;;;;;
0DK1731HK4NFGZ651DEP3EDNKN,761,675748,2017-05-14 16:36:40 UTC,,,;;;;;;
0DK1734K81HDKY1061S71STNC2,759,675748,2017-05-14 16:36:50 UTC,,,;;;;;;
0DK1737R3FX6RCE3BDAYASXAQG,778,675748,2017-05-14 16:37:01 UTC,,,;;;;;;
0DK173APKF7WH9NVWHN3MV2HMM,761,675748,2017-05-14 16:37:10 UTC,,,;;;;;;
0DK173DR7MZRSFP2MXVJYAJCAD,762,675748,2017-05-14 16:37:20 UTC,,,;;;;;;
0DK173GSWN4KN4T2K5XT08Y7FR,759,675748,2017-05-14 16:37:30 UTC,,,;;;;;;
0DK173KVHGDZ9SRE9H1E9DF9ZW,760,675748,2017-05-14 16:37:40 UTC,,,;;;;;;
0DK173PX67HKT10DDHSD9BCPBZ,758,675748,2017-05-14 16:37:50 UTC,,,;;;;;;
0DK173SYV8GSF9SK3YHZSW3ZNR,763,675748,2017-05-14 16:38:00 UTC,,,;;;;;;
0DK173X0H0R9D2A3J8B8VMYGNW,787,675748,2017-05-14 16:38:10 UTC,,,;;;;;;
0DK174026KK6AW5416NN2YCA2Q,760,675748,2017-05-14 16:38:20 UTC,,,;;;;;;
0DK17433V7XKQSRHD5TYWTWR7Q,759,675748,2017-05-14 16:38:30 UTC,,,;;;;;;
0DK17465FNYY5Q73DMW628QW34,786,675748,2017-05-14 16:38:40 UTC,,,;;;;;;
0DK174975EZNYVG466AHH1BGME,761,675748,2017-05-14 16:38:50 UTC,,,;;;;;;
0DK174C8SQR5926NAWP4XXEHAR,788,675748,2017-05-14 16:39:00 UTC,,,;;;;;;
0DK174FAEY2TFEDPW6MK9GV2VX,761,675748,2017-05-14 16:39:10 UTC,,,;;;;;;
0DK174JC3H0XGVA5AJ691KGFBB,787,675748,2017-05-14 16:39:20 UTC,,,;;;;;;
0DK174NDWQPPPPFJNWARGHFXPC,761,675748,2017-05-14 16:39:30 UTC,,,;;;;;;
0DK174RFDVCY2ADJ21N4XJC5R3,762,675748,2017-05-14 16:39:40 UTC,,,;;;;;;
0DK174VH2J4VFH0CBCSS3RAYWY,787,675748,2017-05-14 16:39:50 UTC,,,;;;;;;
0DK174YJRVZCA712PXC41WM6ZV,762,675748,2017-05-14 16:40:00 UTC,,,;;;;;;
0DK1751MC8K8THYGTQGV9GTGQM,762,675748,2017-05-14 16:40:10 UTC,,,;;;;;;
0DK1754P1E808AAFQ5N9RDTMPM,785,675748,2017-05-14 16:40:20 UTC,,,;;;;;;
0DK1757QPPG6R0G9HJYMX3K7PY,761,675748,2017-05-14 16:40:30 UTC,,,;;;;;;
0DK175ASBWMKJX0J5SGNRQPZ5P,783,675748,2017-05-14 16:40:40 UTC,,,;;;;;;
0DK175DV0QM5CQY81TJZG3E5B8,785,675748,2017-05-14 16:40:50 UTC,,,;;;;;;
0DK175GWNH2M1X8H2C2VKKHAV6,784,675748,2017-05-14 16:41:00 UTC,,,;;;;;;
0DK175KYA92Y2D2MKZNEB5WJDA,772,675748,2017-05-14 16:41:10 UTC,,,;;;;;;
0DK175PZZ4V1TYD81S4J898VPC,760,675748,2017-05-14 16:41:20 UTC,,,;;;;;;
0DK175T1MFNBD64M3E4RTKHJRP,764,675748,2017-05-14 16:41:30 UTC,,,;;;;;;
0DK175X39RY0PSMARPZEHVA3FS,782,675748,2017-05-14 16:41:40 UTC,,,;;;;;;
0DK17604ZBKEBX4G6RHT3Y1HWP,761,675748,2017-05-14 16:41:50 UTC,,,;;;;;;
0DK17636KAQMD0QPYHZBTSA4C8,784,675748,2017-05-14 16:42:00 UTC,,,;;;;;;
0DK176688CWY5MJ70EQ4TFD2FX,784,675748,2017-05-14 16:42:10 UTC,,,;;;;;;
0DK17699Y3HMHY42C86QR35MPK,757,675748,2017-05-14 16:42:20 UTC,,,;;;;;;
0DK176CBJEBFCD4QC2Z0CYDRKV,760,675748,2017-05-14 16:42:30 UTC,,,;;;;;;
0DK176FD8BKZNA0W8TVG2ETSQC,783,675748,2017-05-14 16:42:40 UTC,,,;;;;;;
0DK176JEWSGC7DKZYQ8YP4T4KH,760,675748,2017-05-14 16:42:50 UTC,,,;;;;;;
0DK176NGHE8M2M7WH6XTZHE5MZ,756,675748,2017-05-14 16:43:00 UTC,,,;;;;;;
0DK176RJ68NKEDDT1MNBT2J9B7,757,675748,2017-05-14 16:43:10 UTC,,,;;;;;;
0DK176VMZGFBTAZWBT1AZW4576,776,675748,2017-05-14 16:43:21 UTC,,,;;;;;;
0DK176YNGC89A34CP6G3W05NTP,759,675748,2017-05-14 16:43:30 UTC,,,;;;;;;
0DK1771Q5F7YKX98227JSHBCZA,762,675748,2017-05-14 16:43:40 UTC,,,;;;;;;
0DK1774RTEK0PVAVHAFA9VE73H,759,675748,2017-05-14 16:43:50 UTC,,,;;;;;;
0DK1777TFD7Q5YZW5PJNQAVZV3,761,675748,2017-05-14 16:44:00 UTC,,,;;;;;;
0DK177AW4JQ9CGRGKDDE0XBDFE,760,675748,2017-05-14 16:44:10 UTC,,,;;;;;;
0DK177DXSD1FAH7ZF8D2XJKKAB,788,675748,2017-05-14 16:44:20 UTC,,,;;;;;;
0DK177GZEKDRCY475KJ3JK39CZ,755,675748,2017-05-14 16:44:30 UTC,,,;;;;;;
0DK177M146Z0NZSMKRTECSJJSH,757,675748,2017-05-14 16:44:40 UTC,,,;;;;;;
0DK177Q2R6DPSYTPWF1K9GSV8G,757,675748,2017-05-14 16:44:50 UTC,,,;;;;;;
0DK177T4DEEQMKNKH3HZA00KRW,755,675748,2017-05-14 16:45:00 UTC,,,;;;;;;
0DK177X6346YHPBSNNQNKNDPND,756,675748,2017-05-14 16:45:10 UTC,,,;;;;;;
0DK17807R336NG90M8XT7HW4WA,758,675748,2017-05-14 16:45:20 UTC,,,;;;;;;
0DK17839CPJ74NRRX6JWZ19VR9,785,675748,2017-05-14 16:45:30 UTC,,,;;;;;;
0DK1786B21N0NKQZ0G2DVXKD5J,756,675748,2017-05-14 16:45:40 UTC,,,;;;;;;
0DK1789CPK0WZRJJYZ23F8QM5B,760,675748,2017-05-14 16:45:50 UTC,,,;;;;;;
0DK178CEBDTB403Z643D3N3B4H,756,675748,2017-05-14 16:46:00 UTC,,,;;;;;;
0DK178FG1QE3KH5JQWFEMZ994A,762,675748,2017-05-14 16:46:10 UTC,,,;;;;;;
0DK178JHNGHRSH4KKYF882BXKD,756,675748,2017-05-14 16:46:20 UTC,,,;;;;;;
0DK178NKARZEY90HV3NHYRZ4NK,777,675748,2017-05-14 16:46:30 UTC,,,;;;;;;
0DK178RMZBSE4Y0AHZZ4ZWZHDV,760,675748,2017-05-14 16:46:40 UTC,,,;;;;;;
0DK178VPN26ARYFMRM0CCACVFN,758,675748,2017-05-14 16:46:50 UTC,,,;;;;;;
0DK178YR9K60Z8QZRV25DE0RER,785,675748,2017-05-14 16:47:00 UTC,,,;;;;;;
0DK1791SY3J30FMQ10V91K1V55,756,675748,2017-05-14 16:47:10 UTC,,,;;;;;;
0DK1794VKRQZF89QZTD98XPBTF,774,675748,2017-05-14 16:47:20 UTC,,,;;;;;;
0DK1797X8JJE6NSG2HM7RAJWDB,773,675748,2017-05-14 16:47:30 UTC,,,;;;;;;
0DK179AYY7V6E1QWASHM3KYQBK,758,675748,2017-05-14 16:47:40 UTC,,,;;;;;;
0DK179E0KFJHDT0M76B9B42RZ1,784,675748,2017-05-14 16:47:50 UTC,,,;;;;;;
