id,value,feed_id,created_at,lat,lon,ele
0DK2EKH3540JF0KV15EWBB1BWE,818,676192,2017-05-16 05:26:31 UTC,,,
0DK2EKM4NMCSPXRHV99EY4F7AH,820,676192,2017-05-16 05:26:41 UTC,,,
0DK2EKQ691T80XBW0NB3G0P726,819,676192,2017-05-16 05:26:51 UTC,,,
0DK2EKT80A15AKRYSJM449WXR6,818,676192,2017-05-16 05:27:01 UTC,,,
0DK2EKX9K2G2KV8CWJ4C9AC2HS,818,676192,2017-05-16 05:27:11 UTC,,,
0DK2EM0B72N8CA0JBG2DNSDJEP,817,676192,2017-05-16 05:27:21 UTC,,,
0DK2EM3CW2NW68W5WWQA01JFMY,818,676192,2017-05-16 05:27:31 UTC,,,
0DK2EM6EGYSWKCQECDMHTZ6KZR,816,676192,2017-05-16 05:27:41 UTC,,,
0DK2EM9G5HTVEM5C1EK99HFYNK,819,676192,2017-05-16 05:27:51 UTC,,,
0DK2EMCHTY6ZM6FZKDWA0KN7TF,827,676192,2017-05-16 05:28:01 UTC,,,
0DK2EMFKGZD9M4EFQYTMQ1GY77,813,676192,2017-05-16 05:28:11 UTC,,,
0DK2EMJN53EDBZVTR1Z9MC38HM,817,676192,2017-05-16 05:28:21 UTC,,,
0DK2EMNPVX6N2HVS19T5SY7M5K,815,676192,2017-05-16 05:28:31 UTC,,,
0DK2EMRREP44C3FNXVF4C0N86D,817,676192,2017-05-16 05:28:41 UTC,,,
0DK2EMVT4169K53F96EZB1VQM3,817,676192,2017-05-16 05:28:51 UTC,,,
0DK2EMYVS80PQ47ERNJD95V8E9,817,676192,2017-05-16 05:29:01 UTC,,,
0DK2EN1XDWYH0JXNNCG5EK43M0,815,676192,2017-05-16 05:29:11 UTC,,,
0DK2EN4Z3H1A1SXG3C07NKEYA8,817,676192,2017-05-16 05:29:21 UTC,,,
0DK2EN80RYMXXJNEXXKYTZ183W,815,676192,2017-05-16 05:29:31 UTC,,,
0DK2ENB2E07CHX9PZ1A44YQKJC,816,676192,2017-05-16 05:29:41 UTC,,,
0DK2ENE42GW4JJNCFS9JT9T1ST,816,676192,2017-05-16 05:29:51 UTC,,,
0DK2ENH5PJHKAJV8HK6B1AE92H,817,676192,2017-05-16 05:30:01 UTC,,,
0DK2ENM7C4S89GH0017RG5DVC0,814,676192,2017-05-16 05:30:11 UTC,,,
0DK2ENQ91ESZ20WQKK98D0Q076,823,676192,2017-05-16 05:30:21 UTC,,,
0DK2ENTAPXN1M3B6WYTMQ3VCJP,816,676192,2017-05-16 05:30:31 UTC,,,
0DK2ENXCB9GAC4TDPN0HDC63ZW,818,676192,2017-05-16 05:30:41 UTC,,,
0DK2EP0E064FYFF9SZEQFKREBH,815,676192,2017-05-16 05:30:51 UTC,,,
0DK2EP3FN5C5HPP6DNDN4T77D0,818,676192,2017-05-16 05:31:01 UTC,,,
0DK2EP6HA2AQQZ436FD977CJS1,813,676192,2017-05-16 05:31:11 UTC,,,
0DK2EP9JZ6ZRAT4X95PGNBPRN1,813,676192,2017-05-16 05:31:21 UTC,,,
0DK2EPCMNEAQJFD1NM0R3RVMH7,815,676192,2017-05-16 05:31:31 UTC,,,
0DK2EPFP9H37MSVB5C5ATEV7AZ,815,676192,2017-05-16 05:31:41 UTC,,,
0DK2EPJQZSZQHKQA92GTKK5YKK,814,676192,2017-05-16 05:31:51 UTC,,,
0DK2EPNSM2H0Z4HFJ0KRN946KA,812,676192,2017-05-16 05:32:01 UTC,,,
0DK2EPRV88J2ABVWZGJVXK9AYC,814,676192,2017-05-16 05:32:11 UTC,,,
0DK2EPVWZGFT9HD8ZBTEDH7JN5,813,676192,2017-05-16 05:32:21 UTC,,,
0DK2EPYYKSFK2FEYXEKFY9VW23,822,676192,2017-05-16 05:32:31 UTC,,,
0DK2EQ206N2MX743WMHTY033RB,814,676192,2017-05-16 05:32:41 UTC,,,
0DK2EQ51XNRRPVD43DY036E5ZE,814,676192,2017-05-16 05:32:51 UTC,,,
0DK2EQ83HDC5GC0WEFV7QWZBWW,813,676192,2017-05-16 05:33:01 UTC,,,
0DK2EQB56ME86ZWFNY727EE2WS,814,676192,2017-05-16 05:33:11 UTC,,,
0DK2EQE6V4ZV3Z4JQ044724SG7,820,676192,2017-05-16 05:33:21 UTC,,,
0DK2EQH8G571ZWK701XM6D4B97,812,676192,2017-05-16 05:33:31 UTC,,,
0DK2EQMA5G5SFYZXRF37D07T5W,813,676192,2017-05-16 05:33:41 UTC,,,
0DK2EQQBTXYZD64W7ZWMV71Z7E,813,676192,2017-05-16 05:33:51 UTC,,,
0DK2EQTDF2Z306AQENZVTCSQJF,812,676192,2017-05-16 05:34:01 UTC,,,
0DK2EQXF4181WZHJZTE1P6HQ2K,814,676192,2017-05-16 05:34:11 UTC,,,
0DK2ER0GSBXKARMFTPTCPFRQ5X,813,676192,2017-05-16 05:34:21 UTC,,,
0DK2ER3JGGTH0VHD4BRQ5BST3B,812,676192,2017-05-16 05:34:31 UTC,,,
0DK2ER6M3JM68VZRWYS4JFJMW1,811,676192,2017-05-16 05:34:41 UTC,,,
0DK2ER9NS43W18H71EFZRZ9DMD,814,676192,2017-05-16 05:34:51 UTC,,,
0DK2ERCQDEMD9MRFD79P7418B4,814,676192,2017-05-16 05:35:01 UTC,,,
0DK2ERFS21CXBDMJD6STWS9R1W,811,676192,2017-05-16 05:35:11 UTC,,,
0DK2ERJTQ0AVE2RHSZ4C7188C4,813,676192,2017-05-16 05:35:21 UTC,,,
0DK2ERNWDB493RMP1QTBEV32JJ,812,676192,2017-05-16 05:35:31 UTC,,,
0DK2ERRY267YGY88BQDEMSFG9M,810,676192,2017-05-16 05:35:41 UTC,,,
0DK2ERVZNV32E3J2X5SQTKWXZK,810,676192,2017-05-16 05:35:51 UTC,,,
0DK2ERZ1BSA9SDNNFGV20KDP70,810,676192,2017-05-16 05:36:01 UTC,,,
0DK2ES233CEDB3ZMZXQ1AJ2RR4,812,676192,2017-05-16 05:36:11 UTC,,,
0DK2ES54PJAAY1EFX7JFK5H92Z,813,676192,2017-05-16 05:36:21 UTC,,,
0DK2ES88AWP14S0QK86P14HCDT,810,676192,2017-05-16 05:36:32 UTC,,,
0DK2ESB800KYC8R0BWZW0KT60M,810,676192,2017-05-16 05:36:41 UTC,,,
0DK2ESE9KS7A90VNVTFEEYHWYM,811,676192,2017-05-16 05:36:51 UTC,,,
0DK2ESHB91DXK3M64HFWB3JHEK,812,676192,2017-05-16 05:37:01 UTC,,,
0DK2ESMCYA325B2RZADWFCF2T3,817,676192,2017-05-16 05:37:11 UTC,,,
0DK2ESQEMF03FZ5XNW7YCDC81T,811,676192,2017-05-16 05:37:21 UTC,,,
0DK2ESTG86PBKDQG92CD2ZJGNJ,809,676192,2017-05-16 05:37:31 UTC,,,
0DK2ESXHX6KZFASZ3S0J6QZ2RT,811,676192,2017-05-16 05:37:41 UTC,,,
0DK2ET0KJBPN90X0EMRPYYJ28V,813,676192,2017-05-16 05:37:51 UTC,,,
0DK2ET3N7HZN6B9B97CDJ0V1NT,809,676192,2017-05-16 05:38:01 UTC,,,
0DK2ET6PWECQ9NDTJNNDWM2WKC,809,676192,2017-05-16 05:38:11 UTC,,,
0DK2ET9RH9H3RRMD860FX726Q2,810,676192,2017-05-16 05:38:21 UTC,,,
0DK2ETCT6X9DZC5VXF0HXG87JT,809,676192,2017-05-16 05:38:31 UTC,,,
0DK2ETFVV7WRFAFB92N021CCRB,812,676192,2017-05-16 05:38:41 UTC,,,
0DK2ETJXG93HN2Z0RBADSQGNE5,808,676192,2017-05-16 05:38:51 UTC,,,
0DK2ETNZ6KG5D6TKYSYN1CHF61,810,676192,2017-05-16 05:39:01 UTC,,,
0DK2ETS0V8VEF7XN7G528V88FY,811,676192,2017-05-16 05:39:11 UTC,,,
0DK2ETW2EV9TWN2C2GHK5TPGTG,811,676192,2017-05-16 05:39:21 UTC,,,
0DK2ETZ446YAK4HP06DF8BPB6R,811,676192,2017-05-16 05:39:31 UTC,,,
0DK2EV25S1A2T1QZDGYA9BJZ66,810,676192,2017-05-16 05:39:41 UTC,,,
0DK2EV57ES2T3BT6QNAY9TXV78,808,676192,2017-05-16 05:39:51 UTC,,,
0DK2EV8937SQ176S1RN1ZJ8YSE,809,676192,2017-05-16 05:40:01 UTC,,,
0DK2EVBARXWRAAN2W5ZBRPSC7A,808,676192,2017-05-16 05:40:11 UTC,,,
0DK2EVECDX074C0MZ6KZBH8BSV,810,676192,2017-05-16 05:40:21 UTC,,,
0DK2EVHE244VG8H1676G4MP5A1,808,676192,2017-05-16 05:40:31 UTC,,,
0DK2EVMFS8S6YJ8DZVGRPPV9NB,811,676192,2017-05-16 05:40:41 UTC,,,
0DK2EVQHCBSVDPTZV8EXSJ0J3Z,807,676192,2017-05-16 05:40:51 UTC,,,
0DK2EVTK0XMPQYZ2A6DCSCG08M,808,676192,2017-05-16 05:41:01 UTC,,,
0DK2EVXMPBBKQZW09542KHHWD4,807,676192,2017-05-16 05:41:11 UTC,,,
0DK2EW0PAT9ZTX7Z3TW5T0S52B,809,676192,2017-05-16 05:41:21 UTC,,,
0DK2EW3R083JRSKTN4VKR95ZTR,811,676192,2017-05-16 05:41:31 UTC,,,
0DK2EW6SMV2JBGE1CT1410WXSJ,815,676192,2017-05-16 05:41:41 UTC,,,
0DK2EW9VAC6C6VZA6KNSSWRTC3,806,676192,2017-05-16 05:41:51 UTC,,,
0DK2EWCX0E5QRW86GEEGB4H7JJ,806,676192,2017-05-16 05:42:01 UTC,,,
0DK2EWFYMC67F0WCRE8WCF1Z0Y,806,676192,2017-05-16 05:42:11 UTC,,,
0DK2EWK09XY065A4D5N4SSC9HV,806,676192,2017-05-16 05:42:21 UTC,,,
0DK2EWP20FNWGNWG981J6008XT,808,676192,2017-05-16 05:42:31 UTC,,,
0DK2EWS3KJ8ZDZ59NHF4TAW0Q0,806,676192,2017-05-16 05:42:41 UTC,,,
0DK2EWW58VSY0PVTPYZ4M319P3,808,676192,2017-05-16 05:42:51 UTC,,,
0DK2EWZ6XE6WTNZV97HJ177P99,808,676192,2017-05-16 05:43:01 UTC,,,
0DK2EX28K3WKSY688G5VRW4HN5,806,676192,2017-05-16 05:43:11 UTC,,,
0DK2EX5A7TR3055N32ZWXH5YME,807,676192,2017-05-16 05:43:21 UTC,,,
0DK2EX8BWD9WKCBN0QS9EY2CTT,806,676192,2017-05-16 05:43:31 UTC,,,
0DK2EXBDHJPTT2J47YFW00P4N6,807,676192,2017-05-16 05:43:41 UTC,,,
0DK2EXEGM1GAJE8181S99G2VD3,804,676192,2017-05-16 05:43:52 UTC,,,
0DK2EXHGVV6VYWPF71BFSX4CWT,807,676192,2017-05-16 05:44:01 UTC,,,
0DK2EXMJH78Q7NZYZR0GTW0AE3,808,676192,2017-05-16 05:44:11 UTC,,,
0DK2EXQM6W604SCMSNJDY31XNE,808,676192,2017-05-16 05:44:21 UTC,,,
0DK2EXTNTAC1H1P8GGZBA26EKX,807,676192,2017-05-16 05:44:31 UTC,,,
0DK2EXXQFJDPTW7VYG3J20KFG5,807,676192,2017-05-16 05:44:41 UTC,,,
0DK2EY0S494HGAT4K1K3R289A8,805,676192,2017-05-16 05:44:51 UTC,,,
0DK2EY3TTFHPQHZMWCD44NA6S1,805,676192,2017-05-16 05:45:01 UTC,,,
0DK2EY6WEEY77ZNPTW83ABSPCB,805,676192,2017-05-16 05:45:11 UTC,,,
0DK2EY9Y3M7Q9NZ1BJ6108Y1EB,807,676192,2017-05-16 05:45:21 UTC,,,
0DK2EYCZR04K0JQXET0XAR5EV5,808,676192,2017-05-16 05:45:31 UTC,,,
0DK2EYG1DAQ9AEDCRZ783F7M30,807,676192,2017-05-16 05:45:41 UTC,,,
0DK2EYK33AF3KN6MDK4Z2CWVM2,805,676192,2017-05-16 05:45:51 UTC,,,
0DK2EYP4RRDHPW461SZ3FF3W1P,807,676192,2017-05-16 05:46:01 UTC,,,
0DK2EYS6CD3GC8EC20S6NBV389,816,676192,2017-05-16 05:46:11 UTC,,,
0DK2EYW81DWT540YMY7P9R9RJG,808,676192,2017-05-16 05:46:21 UTC,,,
0DK2EYZ9PCPB6HDDRCSQNDCHPG,804,676192,2017-05-16 05:46:31 UTC,,,
0DK2EZ2BBAKPEGT3EKTJ4VDRPQ,806,676192,2017-05-16 05:46:41 UTC,,,
0DK2EZ5CZZ838AG7DVE9BTESSN,806,676192,2017-05-16 05:46:51 UTC,,,
0DK2EZ8EP7KGTZPQ8X8RAWC8MP,807,676192,2017-05-16 05:47:01 UTC,,,
0DK2EZBGAEJJ33QD2C6HHVJBS5,807,676192,2017-05-16 05:47:11 UTC,,,
0DK2EZEJ05EX3X3VWN6W0S0SSE,806,676192,2017-05-16 05:47:21 UTC,,,
0DK2EZHKNAEVWE3VTMEKQJTJTC,806,676192,2017-05-16 05:47:31 UTC,,,
0DK2EZMNA23E4P16F50MW1YSDW,804,676192,2017-05-16 05:47:41 UTC,,,
0DK2EZQQ000GFW7H07W2PABN44,805,676192,2017-05-16 05:47:51 UTC,,,
0DK2EZTRMRYAM91P6XH8ESV2C0,804,676192,2017-05-16 05:48:01 UTC,,,
0DK2EZXT99WRMR3X9FW9C5HDZZ,805,676192,2017-05-16 05:48:11 UTC,,,
0DK2F00VXHSB4TMV4Q2JXNGFEG,805,676192,2017-05-16 05:48:21 UTC,,,
0DK2F03XJCY4SDE1NE1MGC2FCW,811,676192,2017-05-16 05:48:31 UTC,,,
0DK2F06Z7QY2HSJX48WD03CAPK,803,676192,2017-05-16 05:48:41 UTC,,,
0DK2F0A0WKJ0G1WE35EN6GNJTJ,803,676192,2017-05-16 05:48:51 UTC,,,
0DK2F0D2JRD2WZ4NHXKFA78N35,805,676192,2017-05-16 05:49:01 UTC,,,
0DK2F0G462K11K3KDAHEP193NK,804,676192,2017-05-16 05:49:11 UTC,,,
0DK2F0K5XF5KVJBV7BFX1RD5A8,805,676192,2017-05-16 05:49:21 UTC,,,
0DK2F0P7G9VYEP77WXMZN9T9YF,805,676192,2017-05-16 05:49:31 UTC,,,
0DK2F0S962EP7DF50GXNV7BP7H,805,676192,2017-05-16 05:49:41 UTC,,,
0DK2F0WATNV8G4HCZR9MKADQ7F,803,676192,2017-05-16 05:49:51 UTC,,,
0DK2F0ZCG61RNYVR19FA7QF4HZ,802,676192,2017-05-16 05:50:01 UTC,,,
0DK2F12E5A8YGW88YNNRVDBC8F,803,676192,2017-05-16 05:50:11 UTC,,,
0DK2F15FSQRYQNGWATF6X0D0BD,804,676192,2017-05-16 05:50:21 UTC,,,
0DK2F18HF20NPAWR8QA3EFDJXB,805,676192,2017-05-16 05:50:31 UTC,,,
0DK2F1BK3J9SMRNTK7A1E6PBSX,811,676192,2017-05-16 05:50:41 UTC,,,
0DK2F1EMRDS5MBRABG456ENYZ8,804,676192,2017-05-16 05:50:51 UTC,,,
0DK2F1HPDCTD8XQZ8F6R6G5Q9V,804,676192,2017-05-16 05:51:01 UTC,,,
0DK2F1MR33K23V1DCNH7H9KH9R,802,676192,2017-05-16 05:51:11 UTC,,,
0DK2F1QSQVCT94NQRXHM3D9M07,804,676192,2017-05-16 05:51:21 UTC,,,
0DK2F1TVC6GM87E8PQ85BKHZFE,803,676192,2017-05-16 05:51:31 UTC,,,
0DK2F1XX22ECAQP589X1Z453GD,802,676192,2017-05-16 05:51:41 UTC,,,
0DK2F20YP61S0X7N6QJ1RVA990,802,676192,2017-05-16 05:51:51 UTC,,,
0DK2F240BHE08BSWXE02QTGJK8,805,676192,2017-05-16 05:52:01 UTC,,,
0DK2F2720NBHC3TAAAC5BYCMD8,805,676192,2017-05-16 05:52:11 UTC,,,
0DK2F2A3NK3YFMSGJ7GAT6JBCP,803,676192,2017-05-16 05:52:21 UTC,,,
0DK2F2D5ARHPBCZ98D0XXDFZK0,803,676192,2017-05-16 05:52:31 UTC,,,
0DK2F2G6ZJMJCY95V7VSE6XEP5,801,676192,2017-05-16 05:52:41 UTC,,,
0DK2F2K8KY7DSW4505MEF0DDK6,801,676192,2017-05-16 05:52:51 UTC,,,
0DK2F2PA9KNQT7XEFY9DEWMM0R,810,676192,2017-05-16 05:53:01 UTC,,,
0DK2F2SBZ6DN80TVBJDCTSDTNK,803,676192,2017-05-16 05:53:11 UTC,,,
0DK2F2WDMG2JCSHH4QW50TE4AN,803,676192,2017-05-16 05:53:21 UTC,,,
0DK2F2ZF8NE3T2GDA5V36BD3GW,803,676192,2017-05-16 05:53:31 UTC,,,
0DK2F32GX7F8SWM18BKCJK0A8Z,802,676192,2017-05-16 05:53:41 UTC,,,
0DK2F35JJGWNVMHJ69M92MPAG5,801,676192,2017-05-16 05:53:51 UTC,,,
0DK2F38M7DYPTVYKXZ1M6FJCY9,801,676192,2017-05-16 05:54:01 UTC,,,
0DK2F3BNWNBYQMRW8F6MFQ0HZX,802,676192,2017-05-16 05:54:11 UTC,,,
0DK2F3EQJEFY6C6MAAVX021BBJ,801,676192,2017-05-16 05:54:21 UTC,,,
0DK2F3HS711EP9Q0C00B4BTJ8M,802,676192,2017-05-16 05:54:31 UTC,,,
0DK2F3MTVFGVXQDK86R53W8Q3R,803,676192,2017-05-16 05:54:41 UTC,,,
0DK2F3QWGYFTPY6XQ0ANES0E9N,800,676192,2017-05-16 05:54:51 UTC,,,
0DK2F3TY5RNC9VTB7BMMB8GK3D,803,676192,2017-05-16 05:55:01 UTC,,,
0DK2F3XZV8MWENZ2SE1ZFQBYG4,800,676192,2017-05-16 05:55:11 UTC,,,
0DK2F411FK31ME3C683Z1QA1SB,808,676192,2017-05-16 05:55:21 UTC,,,
0DK2F4434T3PB9MF55HX4C105A,800,676192,2017-05-16 05:55:31 UTC,,,
0DK2F474SB0HXNVQCYGV2ASBTC,802,676192,2017-05-16 05:55:41 UTC,,,
0DK2F4A6F6XF8S8TMCBNDB7PT3,801,676192,2017-05-16 05:55:51 UTC,,,
0DK2F4D831DET308W3W9PTETT0,802,676192,2017-05-16 05:56:01 UTC,,,
0DK2F4G9S7FAH0XSZ9NMC96G32,803,676192,2017-05-16 05:56:11 UTC,,,
0DK2F4KBDNQW6P9B1XPWZJPQ5F,802,676192,2017-05-16 05:56:21 UTC,,,
0DK2F4PD2RHZ2N09H9RANSG5DQ,803,676192,2017-05-16 05:56:31 UTC,,,
0DK2F4SER0Y2AM0RGRPV0RDS0Y,799,676192,2017-05-16 05:56:41 UTC,,,
0DK2F4WGDC5G0GC21PTPYWYAHJ,801,676192,2017-05-16 05:56:51 UTC,,,
0DK2F4ZJ2AV796PENA4MAG5CT0,800,676192,2017-05-16 05:57:01 UTC,,,
0DK2F52KP7R4VXFA5NR0JRTB4A,799,676192,2017-05-16 05:57:11 UTC,,,
0DK2F55NBX2Y9E7MFW817BYDFP,801,676192,2017-05-16 05:57:21 UTC,,,
0DK2F58Q1AWQ03QPYE5MVNKDD4,806,676192,2017-05-16 05:57:31 UTC,,,
0DK2F5BRNNN0S0JK46SNCBD08N,799,676192,2017-05-16 05:57:41 UTC,,,
0DK2F5ETAJCMPQHYRBYWCQB095,800,676192,2017-05-16 05:57:51 UTC,,,
0DK2F5HW04M57KQAT96H9YWK5D,800,676192,2017-05-16 05:58:01 UTC,,,
0DK2F5MXMB9VBJJZWMRGSXRS4N,800,676192,2017-05-16 05:58:11 UTC,,,
0DK2F5QZ9S882H70A3DS6E5CW3,800,676192,2017-05-16 05:58:21 UTC,,,
0DK2F5V0ZPEVTEN4CM57A3MV10,800,676192,2017-05-16 05:58:31 UTC,,,
0DK2F5Y2KEB66SZYPP20ZV9RJW,800,676192,2017-05-16 05:58:41 UTC,,,
0DK2F6149DCFF53XY6RD0KXNX1,800,676192,2017-05-16 05:58:51 UTC,,,
0DK2F645X6M5C647C3VV1J32DY,798,676192,2017-05-16 05:59:01 UTC,,,
0DK2F677K6ZTN7P46KEK8H3F4B,798,676192,2017-05-16 05:59:11 UTC,,,
0DK2F6A97HP5SKV8C9T7403E5T,800,676192,2017-05-16 05:59:21 UTC,,,
0DK2F6DAW67MR0Y0FM5WD0VF62,802,676192,2017-05-16 05:59:31 UTC,,,
0DK2F6GCHX21FEH5HN6DM4X1Z9,800,676192,2017-05-16 05:59:41 UTC,,,
0DK2F6KE6EX7PQ8XQ16BW4PR9N,807,676192,2017-05-16 05:59:51 UTC,,,
0DK2F6PFWYDBF1EDWSM0MM9HJE,799,676192,2017-05-16 06:00:01 UTC,,,
0DK2F6SHGQ0M39YXZYYEDDGTJS,797,676192,2017-05-16 06:00:11 UTC,,,
0DK2F6WK72ZMTT5BQ3SVSN0JRZ,797,676192,2017-05-16 06:00:21 UTC,,,
0DK2F6ZMV7TTZE1WHAMFRNX18E,799,676192,2017-05-16 06:00:31 UTC,,,
0DK2F72PJEBJ53CZYWS7ET22FR,800,676192,2017-05-16 06:00:41 UTC,,,
0DK2F75R4AVGG9RF7STS7D7YEY,799,676192,2017-05-16 06:00:51 UTC,,,
0DK2F78SSZNFYY6A2CR61B6VQT,799,676192,2017-05-16 06:01:01 UTC,,,
0DK2F7BVE5WTQE8WDGT31WYZJ2,797,676192,2017-05-16 06:01:11 UTC,,,
0DK2F7EX4GP3X5NWF43252XKNG,799,676192,2017-05-16 06:01:21 UTC,,,
0DK2F7HYRKTRZAG6WZSNVXSS64,797,676192,2017-05-16 06:01:31 UTC,,,
0DK2F7N0EYVWPRWHVWATXSP6G8,798,676192,2017-05-16 06:01:41 UTC,,,
0DK2F7R22W7VMG5S80AVE9KV98,798,676192,2017-05-16 06:01:51 UTC,,,
0DK2F7V3QQ6GA3E558FV2FVP19,799,676192,2017-05-16 06:02:01 UTC,,,
0DK2F7Y5C356NG79WGMQ9V9THE,808,676192,2017-05-16 06:02:11 UTC,,,
0DK2F8172GT6EQXMFKBJEBM785,797,676192,2017-05-16 06:02:21 UTC,,,
0DK2F848PYR58PS94MFWGT1RFM,796,676192,2017-05-16 06:02:31 UTC,,,
0DK2F87ABBT44JW9VYZNHJGMQ4,796,676192,2017-05-16 06:02:41 UTC,,,
0DK2F8AC0V5N917NJDV6535VDK,798,676192,2017-05-16 06:02:51 UTC,,,
0DK2F8DDPD6S7NDP1Z7KKF5NYM,799,676192,2017-05-16 06:03:01 UTC,,,
0DK2F8GFAPSP025YASRP0055JD,798,676192,2017-05-16 06:03:11 UTC,,,
0DK2F8KH06CRM0CEQQK6N8CM9A,798,676192,2017-05-16 06:03:21 UTC,,,
0DK2F8PJP4VMGPQHENKHFW3TZ8,798,676192,2017-05-16 06:03:31 UTC,,,
0DK2F8SMANEKZWD3RVHQ2DPZVA,798,676192,2017-05-16 06:03:41 UTC,,,
0DK2F8WNZKBBE46EBMQFM2MJ0A,798,676192,2017-05-16 06:03:51 UTC,,,
0DK2F8ZQNTKPGSC34CE0VBC464,796,676192,2017-05-16 06:04:01 UTC,,,
0DK2F92S8NRD0JGKWVRW8V309V,797,676192,2017-05-16 06:04:11 UTC,,,
0DK2F95TX0W41ZEZDHVSKNAT0K,803,676192,2017-05-16 06:04:21 UTC,,,
0DK2F98WJY1WC0NBHEKFEPV5PJ,807,676192,2017-05-16 06:04:31 UTC,,,
0DK2F9BY7PRRAQ214CPNKTTMY9,797,676192,2017-05-16 06:04:41 UTC,,,
0DK2F9EZW8VHGV0J5WYS4W26PA,795,676192,2017-05-16 06:04:51 UTC,,,
0DK2F9J1HK92HKYH2AN3B9HHZN,795,676192,2017-05-16 06:05:01 UTC,,,
0DK2F9N36SSYV3SV9KXJQ7EKF1,795,676192,2017-05-16 06:05:11 UTC,,,
0DK2F9R4VQBPC6ZWJB3WW4JRMM,795,676192,2017-05-16 06:05:21 UTC,,,
0DK2F9V6GH94YHKZ9TBX7YA0BF,797,676192,2017-05-16 06:05:31 UTC,,,
0DK2F9Y86RTZJFXTYFF9RGAXGG,796,676192,2017-05-16 06:05:41 UTC,,,
0DK2FA19TH0MX8W12DG6FNW6ZW,799,676192,2017-05-16 06:05:51 UTC,,,
0DK2FA4BGC3HRTFSD2ZVKH315R,798,676192,2017-05-16 06:06:01 UTC,,,
0DK2FA7D5R19B87AT0KSD6CZ7N,797,676192,2017-05-16 06:06:11 UTC,,,
0DK2FAAESQ2GW5MH8ZG7XF7D3S,797,676192,2017-05-16 06:06:21 UTC,,,
0DK2FADGEJ16EZVHQM4VBHGQ8P,796,676192,2017-05-16 06:06:31 UTC,,,
0DK2FAGJ3P96ZK7GHXBYF0K56J,795,676192,2017-05-16 06:06:41 UTC,,,
0DK2FAKKT4EZCR4EA00DY17KMT,805,676192,2017-05-16 06:06:51 UTC,,,
0DK2FAPNDQNH96P4K9450ZC8ME,796,676192,2017-05-16 06:07:01 UTC,,,
0DK2FASQ2GMWEMY7N7SCATSFE0,796,676192,2017-05-16 06:07:11 UTC,,,
0DK2FAWRQZP30JB0HBZG0MPMY5,796,676192,2017-05-16 06:07:21 UTC,,,
0DK2FAZTDNMK6X7GH4HJPFD5J8,794,676192,2017-05-16 06:07:31 UTC,,,
0DK2FB2W3A37JG9AFERCXREYNB,797,676192,2017-05-16 06:07:41 UTC,,,
0DK2FB5XPNS76YTS06QBVAEQQ1,797,676192,2017-05-16 06:07:51 UTC,,,
0DK2FB8ZCN37VCMNPD58MZJN60,795,676192,2017-05-16 06:08:01 UTC,,,
0DK2FBC110F33AZ4K97XVGAV7Z,794,676192,2017-05-16 06:08:11 UTC,,,
0DK2FBF2PJ0QP03KTFCGV7ZM7H,795,676192,2017-05-16 06:08:21 UTC,,,
0DK2FBJ4AQ31A1XPWX4R97MYTS,795,676192,2017-05-16 06:08:31 UTC,,,
0DK2FBN5ZW6WWQ2YY6TW9C8MK3,795,676192,2017-05-16 06:08:41 UTC,,,
0DK2FBR7MXK31TRQ2AYH8W3WJW,797,676192,2017-05-16 06:08:51 UTC,,,
0DK2FBVANJHMGTNARRW1VG6SPC,793,676192,2017-05-16 06:09:02 UTC,,,
0DK2FBYB0ET10C36C4PSF4YHKS,795,676192,2017-05-16 06:09:11 UTC,,,
0DK2FC1CM057XCJRBFFSPDXCYB,795,676192,2017-05-16 06:09:21 UTC,,,
0DK2FC4E9MAYT213BC24NM1FZ0,793,676192,2017-05-16 06:09:31 UTC,,,
0DK2FC7FXVC1629QQGR3VS7KX9,793,676192,2017-05-16 06:09:41 UTC,,,
0DK2FCAHK78BRTV0QQXW6HEJEF,794,676192,2017-05-16 06:09:51 UTC,,,
0DK2FCDK7V0A9VTKCKATZ8484V,794,676192,2017-05-16 06:10:01 UTC,,,
0DK2FCGMWSPJZ493ZKEYJXH44B,792,676192,2017-05-16 06:10:11 UTC,,,
0DK2FCKPJQ1XZG234BXC5J7HPZ,794,676192,2017-05-16 06:10:21 UTC,,,
0DK2FCPR6MVXG5EWHGGW8WHD4K,796,676192,2017-05-16 06:10:31 UTC,,,
0DK2FCSSVXVCXQCFKA1QDH1BD5,796,676192,2017-05-16 06:10:41 UTC,,,
0DK2FCWVGBHSEGYC7ZP16FWFR6,792,676192,2017-05-16 06:10:51 UTC,,,
0DK2FCZX5YKNQZW136D6P0YQ7J,795,676192,2017-05-16 06:11:01 UTC,,,
0DK2FD2YVR40B2GS5P1G5Y3NE9,795,676192,2017-05-16 06:11:11 UTC,,,
0DK2FD60FR9XCRRM0C6G86HWAV,803,676192,2017-05-16 06:11:21 UTC,,,
0DK2FD924R43ARWBDXZWHNRST7,793,676192,2017-05-16 06:11:31 UTC,,,
0DK2FDC3TTGTY29ET6HQK0HK3D,792,676192,2017-05-16 06:11:41 UTC,,,
0DK2FDF5EYZFA0WYEW353404CT,792,676192,2017-05-16 06:11:51 UTC,,,
0DK2FDJ73SWZN4TBSAHCG9RSHP,792,676192,2017-05-16 06:12:01 UTC,,,
0DK2FDN8S0E9BYZ3RD6HJSKTSC,795,676192,2017-05-16 06:12:11 UTC,,,
